id,playerid,cfgid,level,star,hp,def,mdef,atk,matk,hit,dodge,cir_rate,combat,passivesSkill,skillLevel,name
,,30027,41,6,33210,738,1476,984,5904,2952,492,1000,42693,0,1,ÒüÖ¾Æ½
,,30027,42,6,34020,756,1512,1008,6048,3024,504,1000,43730,0,1,ÒüÖ¾Æ½
,,30027,43,6,34830,774,1548,1032,6192,3096,516,1000,44768,0,1,ÒüÖ¾Æ½
,,30027,44,6,35640,792,1584,1056,6336,3168,528,1000,45806,0,1,ÒüÖ¾Æ½
,,30027,45,6,36450,810,1620,1080,6480,3240,540,1000,46844,0,1,ÒüÖ¾Æ½
,,30027,46,6,37260,828,1656,1104,6624,3312,552,1000,47882,0,1,ÒüÖ¾Æ½
,,30027,47,6,38070,846,1692,1128,6768,3384,564,1000,48920,0,1,ÒüÖ¾Æ½
,,30027,48,6,38880,864,1728,1152,6912,3456,576,1000,49958,0,1,ÒüÖ¾Æ½
,,30027,49,6,39690,882,1764,1176,7056,3528,588,1000,50996,0,1,ÒüÖ¾Æ½
,,30027,50,6,40500,900,1800,1200,7200,3600,600,1000,52034,0,1,ÒüÖ¾Æ½
,,30027,51,6,41310,918,1836,1224,7344,3672,612,1000,53071,0,1,ÒüÖ¾Æ½
,,30027,52,6,42120,936,1872,1248,7488,3744,624,1000,54109,0,1,ÒüÖ¾Æ½
,,30027,53,6,42930,954,1908,1272,7632,3816,636,1000,55147,0,1,ÒüÖ¾Æ½
,,30027,54,6,43740,972,1944,1296,7776,3888,648,1000,56185,0,1,ÒüÖ¾Æ½
,,30027,55,6,44550,990,1980,1320,7920,3960,660,1000,57223,0,1,ÒüÖ¾Æ½
,,30027,56,6,45360,1008,2016,1344,8064,4032,672,1000,58261,0,1,ÒüÖ¾Æ½
,,30027,57,6,46170,1026,2052,1368,8208,4104,684,1000,59299,0,1,ÒüÖ¾Æ½
,,30027,58,6,46980,1044,2088,1392,8352,4176,696,1000,60337,0,1,ÒüÖ¾Æ½
,,30027,59,6,47790,1062,2124,1416,8496,4248,708,1000,61374,0,1,ÒüÖ¾Æ½
,,30027,60,6,48600,1080,2160,1440,8640,4320,720,1000,62412,0,1,ÒüÖ¾Æ½
,,30059,1,6,810,18,36,24,144,72,12,1000,1177,0,1,¶ÎÓþ
,,30059,2,6,1620,36,72,48,288,144,24,1000,2215,0,1,¶ÎÓþ
,,30059,3,6,2430,54,108,72,432,216,36,1000,3253,0,1,¶ÎÓþ
,,30059,4,6,3240,72,144,96,576,288,48,1000,4291,0,1,¶ÎÓþ
,,30059,5,6,4050,90,180,120,720,360,60,1000,5329,0,1,¶ÎÓþ
,,30059,6,6,4860,108,216,144,864,432,72,1000,6367,0,1,¶ÎÓþ
,,30059,7,6,5670,126,252,168,1008,504,84,1000,7405,0,1,¶ÎÓþ
,,30059,8,6,6480,144,288,192,1152,576,96,1000,8443,0,1,¶ÎÓþ
,,30059,9,6,7290,162,324,216,1296,648,108,1000,9480,0,1,¶ÎÓþ
,,30059,10,6,8100,180,360,240,1440,720,120,1000,10518,0,1,¶ÎÓþ
,,30059,11,6,8910,198,396,264,1584,792,132,1000,11556,0,1,¶ÎÓþ
,,30059,12,6,9720,216,432,288,1728,864,144,1000,12594,0,1,¶ÎÓþ
,,30059,13,6,10530,234,468,312,1872,936,156,1000,13632,0,1,¶ÎÓþ
,,30059,14,6,11340,252,504,336,2016,1008,168,1000,14670,0,1,¶ÎÓþ
,,30059,15,6,12150,270,540,360,2160,1080,180,1000,15708,0,1,¶ÎÓþ
,,30059,16,6,12960,288,576,384,2304,1152,192,1000,16746,0,1,¶ÎÓþ
,,30059,17,6,13770,306,612,408,2448,1224,204,1000,17783,0,1,¶ÎÓþ
,,30059,18,6,14580,324,648,432,2592,1296,216,1000,18821,0,1,¶ÎÓþ
,,30059,19,6,15390,342,684,456,2736,1368,228,1000,19859,0,1,¶ÎÓþ
,,30059,20,6,16200,360,720,480,2880,1440,240,1000,20897,0,1,¶ÎÓþ
,,30059,21,6,17010,378,756,504,3024,1512,252,1000,21935,0,1,¶ÎÓþ
,,30059,22,6,17820,396,792,528,3168,1584,264,1000,22973,0,1,¶ÎÓþ
,,30059,23,6,18630,414,828,552,3312,1656,276,1000,24011,0,1,¶ÎÓþ
,,30059,24,6,19440,432,864,576,3456,1728,288,1000,25049,0,1,¶ÎÓþ
,,30059,25,6,20250,450,900,600,3600,1800,300,1000,26087,0,1,¶ÎÓþ
,,30059,26,6,21060,468,936,624,3744,1872,312,1000,27124,0,1,¶ÎÓþ
,,30059,27,6,21870,486,972,648,3888,1944,324,1000,28162,0,1,¶ÎÓþ
,,30059,28,6,22680,504,1008,672,4032,2016,336,1000,29200,0,1,¶ÎÓþ
,,30059,29,6,23490,522,1044,696,4176,2088,348,1000,30238,0,1,¶ÎÓþ
,,30059,30,6,24300,540,1080,720,4320,2160,360,1000,31276,0,1,¶ÎÓþ
,,30059,31,6,25110,558,1116,744,4464,2232,372,1000,32314,0,1,¶ÎÓþ
,,30059,32,6,25920,576,1152,768,4608,2304,384,1000,33352,0,1,¶ÎÓþ
,,30059,33,6,26730,594,1188,792,4752,2376,396,1000,34390,0,1,¶ÎÓþ
,,30059,34,6,27540,612,1224,816,4896,2448,408,1000,35427,0,1,¶ÎÓþ
,,30059,35,6,28350,630,1260,840,5040,2520,420,1000,36465,0,1,¶ÎÓþ
,,30059,36,6,29160,648,1296,864,5184,2592,432,1000,37503,0,1,¶ÎÓþ
,,30059,37,6,29970,666,1332,888,5328,2664,444,1000,38541,0,1,¶ÎÓþ
,,30059,38,6,30780,684,1368,912,5472,2736,456,1000,39579,0,1,¶ÎÓþ
,,30059,39,6,31590,702,1404,936,5616,2808,468,1000,40617,0,1,¶ÎÓþ
,,30059,40,6,32400,720,1440,960,5760,2880,480,1000,41655,0,1,¶ÎÓþ
,,30059,41,6,33210,738,1476,984,5904,2952,492,1000,42693,0,1,¶ÎÓþ
,,30059,42,6,34020,756,1512,1008,6048,3024,504,1000,43730,0,1,¶ÎÓþ
,,30059,43,6,34830,774,1548,1032,6192,3096,516,1000,44768,0,1,¶ÎÓþ
,,30059,44,6,35640,792,1584,1056,6336,3168,528,1000,45806,0,1,¶ÎÓþ
,,30059,45,6,36450,810,1620,1080,6480,3240,540,1000,46844,0,1,¶ÎÓþ
,,30059,46,6,37260,828,1656,1104,6624,3312,552,1000,47882,0,1,¶ÎÓþ
,,30059,47,6,38070,846,1692,1128,6768,3384,564,1000,48920,0,1,¶ÎÓþ
,,30059,48,6,38880,864,1728,1152,6912,3456,576,1000,49958,0,1,¶ÎÓþ
,,30059,49,6,39690,882,1764,1176,7056,3528,588,1000,50996,0,1,¶ÎÓþ
,,30059,50,6,40500,900,1800,1200,7200,3600,600,1000,52034,0,1,¶ÎÓþ
,,30059,51,6,41310,918,1836,1224,7344,3672,612,1000,53071,0,1,¶ÎÓþ
,,30059,52,6,42120,936,1872,1248,7488,3744,624,1000,54109,0,1,¶ÎÓþ
,,30059,53,6,42930,954,1908,1272,7632,3816,636,1000,55147,0,1,¶ÎÓþ
,,30059,54,6,43740,972,1944,1296,7776,3888,648,1000,56185,0,1,¶ÎÓþ
,,30059,55,6,44550,990,1980,1320,7920,3960,660,1000,57223,0,1,¶ÎÓþ
,,30059,56,6,45360,1008,2016,1344,8064,4032,672,1000,58261,0,1,¶ÎÓþ
,,30059,57,6,46170,1026,2052,1368,8208,4104,684,1000,59299,0,1,¶ÎÓþ
,,30059,58,6,46980,1044,2088,1392,8352,4176,696,1000,60337,0,1,¶ÎÓþ
,,30059,59,6,47790,1062,2124,1416,8496,4248,708,1000,61374,0,1,¶ÎÓþ
,,30059,60,6,48600,1080,2160,1440,8640,4320,720,1000,62412,0,1,¶ÎÓþ
,,30107,1,6,810,18,36,24,144,72,12,1000,1177,0,1,Î¤Ð¡±¦
,,30107,2,6,1620,36,72,48,288,144,24,1000,2215,0,1,Î¤Ð¡±¦
,,30107,3,6,2430,54,108,72,432,216,36,1000,3253,0,1,Î¤Ð¡±¦
,,30107,4,6,3240,72,144,96,576,288,48,1000,4291,0,1,Î¤Ð¡±¦
,,30107,5,6,4050,90,180,120,720,360,60,1000,5329,0,1,Î¤Ð¡±¦
,,30107,6,6,4860,108,216,144,864,432,72,1000,6367,0,1,Î¤Ð¡±¦
,,30107,7,6,5670,126,252,168,1008,504,84,1000,7405,0,1,Î¤Ð¡±¦
,,30107,8,6,6480,144,288,192,1152,576,96,1000,8443,0,1,Î¤Ð¡±¦
,,30107,9,6,7290,162,324,216,1296,648,108,1000,9480,0,1,Î¤Ð¡±¦
,,30107,10,6,8100,180,360,240,1440,720,120,1000,10518,0,1,Î¤Ð¡±¦
,,30107,11,6,8910,198,396,264,1584,792,132,1000,11556,0,1,Î¤Ð¡±¦
,,30107,12,6,9720,216,432,288,1728,864,144,1000,12594,0,1,Î¤Ð¡±¦
,,30107,13,6,10530,234,468,312,1872,936,156,1000,13632,0,1,Î¤Ð¡±¦
,,30107,14,6,11340,252,504,336,2016,1008,168,1000,14670,0,1,Î¤Ð¡±¦
,,30107,15,6,12150,270,540,360,2160,1080,180,1000,15708,0,1,Î¤Ð¡±¦
,,30107,16,6,12960,288,576,384,2304,1152,192,1000,16746,0,1,Î¤Ð¡±¦
,,30107,17,6,13770,306,612,408,2448,1224,204,1000,17783,0,1,Î¤Ð¡±¦
,,30107,18,6,14580,324,648,432,2592,1296,216,1000,18821,0,1,Î¤Ð¡±¦
,,30107,19,6,15390,342,684,456,2736,1368,228,1000,19859,0,1,Î¤Ð¡±¦
,,30107,20,6,16200,360,720,480,2880,1440,240,1000,20897,0,1,Î¤Ð¡±¦
,,30107,21,6,17010,378,756,504,3024,1512,252,1000,21935,0,1,Î¤Ð¡±¦
,,30107,22,6,17820,396,792,528,3168,1584,264,1000,22973,0,1,Î¤Ð¡±¦
,,30107,23,6,18630,414,828,552,3312,1656,276,1000,24011,0,1,Î¤Ð¡±¦
,,30107,24,6,19440,432,864,576,3456,1728,288,1000,25049,0,1,Î¤Ð¡±¦
,,30107,25,6,20250,450,900,600,3600,1800,300,1000,26087,0,1,Î¤Ð¡±¦
,,30107,26,6,21060,468,936,624,3744,1872,312,1000,27124,0,1,Î¤Ð¡±¦
,,30107,27,6,21870,486,972,648,3888,1944,324,1000,28162,0,1,Î¤Ð¡±¦
,,30107,28,6,22680,504,1008,672,4032,2016,336,1000,29200,0,1,Î¤Ð¡±¦
,,30107,29,6,23490,522,1044,696,4176,2088,348,1000,30238,0,1,Î¤Ð¡±¦
,,30107,30,6,24300,540,1080,720,4320,2160,360,1000,31276,0,1,Î¤Ð¡±¦
,,30107,31,6,25110,558,1116,744,4464,2232,372,1000,32314,0,1,Î¤Ð¡±¦
,,30107,32,6,25920,576,1152,768,4608,2304,384,1000,33352,0,1,Î¤Ð¡±¦
,,30107,33,6,26730,594,1188,792,4752,2376,396,1000,34390,0,1,Î¤Ð¡±¦
,,30107,34,6,27540,612,1224,816,4896,2448,408,1000,35427,0,1,Î¤Ð¡±¦
,,30107,35,6,28350,630,1260,840,5040,2520,420,1000,36465,0,1,Î¤Ð¡±¦
,,30107,36,6,29160,648,1296,864,5184,2592,432,1000,37503,0,1,Î¤Ð¡±¦
,,30107,37,6,29970,666,1332,888,5328,2664,444,1000,38541,0,1,Î¤Ð¡±¦
,,30107,38,6,30780,684,1368,912,5472,2736,456,1000,39579,0,1,Î¤Ð¡±¦
,,30107,39,6,31590,702,1404,936,5616,2808,468,1000,40617,0,1,Î¤Ð¡±¦
,,30107,40,6,32400,720,1440,960,5760,2880,480,1000,41655,0,1,Î¤Ð¡±¦
,,30107,41,6,33210,738,1476,984,5904,2952,492,1000,42693,0,1,Î¤Ð¡±¦
,,30107,42,6,34020,756,1512,1008,6048,3024,504,1000,43730,0,1,Î¤Ð¡±¦
,,30107,43,6,34830,774,1548,1032,6192,3096,516,1000,44768,0,1,Î¤Ð¡±¦
,,30107,44,6,35640,792,1584,1056,6336,3168,528,1000,45806,0,1,Î¤Ð¡±¦
,,30107,45,6,36450,810,1620,1080,6480,3240,540,1000,46844,0,1,Î¤Ð¡±¦
,,30107,46,6,37260,828,1656,1104,6624,3312,552,1000,47882,0,1,Î¤Ð¡±¦
,,30107,47,6,38070,846,1692,1128,6768,3384,564,1000,48920,0,1,Î¤Ð¡±¦
,,30107,48,6,38880,864,1728,1152,6912,3456,576,1000,49958,0,1,Î¤Ð¡±¦
,,30107,49,6,39690,882,1764,1176,7056,3528,588,1000,50996,0,1,Î¤Ð¡±¦
,,30107,50,6,40500,900,1800,1200,7200,3600,600,1000,52034,0,1,Î¤Ð¡±¦
,,30107,51,6,41310,918,1836,1224,7344,3672,612,1000,53071,0,1,Î¤Ð¡±¦
,,30107,52,6,42120,936,1872,1248,7488,3744,624,1000,54109,0,1,Î¤Ð¡±¦
,,30107,53,6,42930,954,1908,1272,7632,3816,636,1000,55147,0,1,Î¤Ð¡±¦
,,30107,54,6,43740,972,1944,1296,7776,3888,648,1000,56185,0,1,Î¤Ð¡±¦
,,30107,55,6,44550,990,1980,1320,7920,3960,660,1000,57223,0,1,Î¤Ð¡±¦
,,30107,56,6,45360,1008,2016,1344,8064,4032,672,1000,58261,0,1,Î¤Ð¡±¦
,,30107,57,6,46170,1026,2052,1368,8208,4104,684,1000,59299,0,1,Î¤Ð¡±¦
,,30107,58,6,46980,1044,2088,1392,8352,4176,696,1000,60337,0,1,Î¤Ð¡±¦
,,30107,59,6,47790,1062,2124,1416,8496,4248,708,1000,61374,0,1,Î¤Ð¡±¦
,,30107,60,6,48600,1080,2160,1440,8640,4320,720,1000,62412,0,1,Î¤Ð¡±¦
,,30139,1,6,810,18,36,24,144,72,12,1000,1177,0,1,°×·É·É
,,30139,2,6,1620,36,72,48,288,144,24,1000,2215,0,1,°×·É·É
,,30139,3,6,2430,54,108,72,432,216,36,1000,3253,0,1,°×·É·É
,,30139,4,6,3240,72,144,96,576,288,48,1000,4291,0,1,°×·É·É
,,30139,5,6,4050,90,180,120,720,360,60,1000,5329,0,1,°×·É·É
,,30139,6,6,4860,108,216,144,864,432,72,1000,6367,0,1,°×·É·É
,,30139,7,6,5670,126,252,168,1008,504,84,1000,7405,0,1,°×·É·É
,,30139,8,6,6480,144,288,192,1152,576,96,1000,8443,0,1,°×·É·É
,,30139,9,6,7290,162,324,216,1296,648,108,1000,9480,0,1,°×·É·É
,,30139,10,6,8100,180,360,240,1440,720,120,1000,10518,0,1,°×·É·É
,,30139,11,6,8910,198,396,264,1584,792,132,1000,11556,0,1,°×·É·É
,,30139,12,6,9720,216,432,288,1728,864,144,1000,12594,0,1,°×·É·É
,,30139,13,6,10530,234,468,312,1872,936,156,1000,13632,0,1,°×·É·É
,,30139,14,6,11340,252,504,336,2016,1008,168,1000,14670,0,1,°×·É·É
,,30139,15,6,12150,270,540,360,2160,1080,180,1000,15708,0,1,°×·É·É
,,30139,16,6,12960,288,576,384,2304,1152,192,1000,16746,0,1,°×·É·É
,,30139,17,6,13770,306,612,408,2448,1224,204,1000,17783,0,1,°×·É·É
,,30139,18,6,14580,324,648,432,2592,1296,216,1000,18821,0,1,°×·É·É
,,30139,19,6,15390,342,684,456,2736,1368,228,1000,19859,0,1,°×·É·É
,,30139,20,6,16200,360,720,480,2880,1440,240,1000,20897,0,1,°×·É·É
,,30139,21,6,17010,378,756,504,3024,1512,252,1000,21935,0,1,°×·É·É
,,30139,22,6,17820,396,792,528,3168,1584,264,1000,22973,0,1,°×·É·É
,,30139,23,6,18630,414,828,552,3312,1656,276,1000,24011,0,1,°×·É·É
,,30139,24,6,19440,432,864,576,3456,1728,288,1000,25049,0,1,°×·É·É
,,30139,25,6,20250,450,900,600,3600,1800,300,1000,26087,0,1,°×·É·É
,,30139,26,6,21060,468,936,624,3744,1872,312,1000,27124,0,1,°×·É·É
,,30139,27,6,21870,486,972,648,3888,1944,324,1000,28162,0,1,°×·É·É
,,30139,28,6,22680,504,1008,672,4032,2016,336,1000,29200,0,1,°×·É·É
,,30139,29,6,23490,522,1044,696,4176,2088,348,1000,30238,0,1,°×·É·É
,,30139,30,6,24300,540,1080,720,4320,2160,360,1000,31276,0,1,°×·É·É
,,30139,31,6,25110,558,1116,744,4464,2232,372,1000,32314,0,1,°×·É·É
,,30139,32,6,25920,576,1152,768,4608,2304,384,1000,33352,0,1,°×·É·É
,,30139,33,6,26730,594,1188,792,4752,2376,396,1000,34390,0,1,°×·É·É
,,30139,34,6,27540,612,1224,816,4896,2448,408,1000,35427,0,1,°×·É·É
,,30139,35,6,28350,630,1260,840,5040,2520,420,1000,36465,0,1,°×·É·É
,,30139,36,6,29160,648,1296,864,5184,2592,432,1000,37503,0,1,°×·É·É
,,30139,37,6,29970,666,1332,888,5328,2664,444,1000,38541,0,1,°×·É·É
,,30139,38,6,30780,684,1368,912,5472,2736,456,1000,39579,0,1,°×·É·É
,,30139,39,6,31590,702,1404,936,5616,2808,468,1000,40617,0,1,°×·É·É
,,30139,40,6,32400,720,1440,960,5760,2880,480,1000,41655,0,1,°×·É·É
,,30139,41,6,33210,738,1476,984,5904,2952,492,1000,42693,0,1,°×·É·É
,,30139,42,6,34020,756,1512,1008,6048,3024,504,1000,43730,0,1,°×·É·É
,,30139,43,6,34830,774,1548,1032,6192,3096,516,1000,44768,0,1,°×·É·É
,,30139,44,6,35640,792,1584,1056,6336,3168,528,1000,45806,0,1,°×·É·É
,,30139,45,6,36450,810,1620,1080,6480,3240,540,1000,46844,0,1,°×·É·É
,,30139,46,6,37260,828,1656,1104,6624,3312,552,1000,47882,0,1,°×·É·É
,,30139,47,6,38070,846,1692,1128,6768,3384,564,1000,48920,0,1,°×·É·É
,,30139,48,6,38880,864,1728,1152,6912,3456,576,1000,49958,0,1,°×·É·É
,,30139,49,6,39690,882,1764,1176,7056,3528,588,1000,50996,0,1,°×·É·É
,,30139,50,6,40500,900,1800,1200,7200,3600,600,1000,52034,0,1,°×·É·É
,,30139,51,6,41310,918,1836,1224,7344,3672,612,1000,53071,0,1,°×·É·É
,,30139,52,6,42120,936,1872,1248,7488,3744,624,1000,54109,0,1,°×·É·É
,,30139,53,6,42930,954,1908,1272,7632,3816,636,1000,55147,0,1,°×·É·É
,,30139,54,6,43740,972,1944,1296,7776,3888,648,1000,56185,0,1,°×·É·É
,,30139,55,6,44550,990,1980,1320,7920,3960,660,1000,57223,0,1,°×·É·É
,,30139,56,6,45360,1008,2016,1344,8064,4032,672,1000,58261,0,1,°×·É·É
,,30139,57,6,46170,1026,2052,1368,8208,4104,684,1000,59299,0,1,°×·É·É
,,30139,58,6,46980,1044,2088,1392,8352,4176,696,1000,60337,0,1,°×·É·É
,,30139,59,6,47790,1062,2124,1416,8496,4248,708,1000,61374,0,1,°×·É·É
,,30139,60,6,48600,1080,2160,1440,8640,4320,720,1000,62412,0,1,°×·É·É
,,30179,1,6,810,18,36,24,144,72,12,1000,1177,0,1,ÀîÄª³î
,,30179,2,6,1620,36,72,48,288,144,24,1000,2215,0,1,ÀîÄª³î
,,30179,3,6,2430,54,108,72,432,216,36,1000,3253,0,1,ÀîÄª³î
,,30179,4,6,3240,72,144,96,576,288,48,1000,4291,0,1,ÀîÄª³î
,,30179,5,6,4050,90,180,120,720,360,60,1000,5329,0,1,ÀîÄª³î
,,30179,6,6,4860,108,216,144,864,432,72,1000,6367,0,1,ÀîÄª³î
,,30179,7,6,5670,126,252,168,1008,504,84,1000,7405,0,1,ÀîÄª³î
,,30179,8,6,6480,144,288,192,1152,576,96,1000,8443,0,1,ÀîÄª³î
,,30179,9,6,7290,162,324,216,1296,648,108,1000,9480,0,1,ÀîÄª³î
,,30179,10,6,8100,180,360,240,1440,720,120,1000,10518,0,1,ÀîÄª³î
,,30179,11,6,8910,198,396,264,1584,792,132,1000,11556,0,1,ÀîÄª³î
,,30179,12,6,9720,216,432,288,1728,864,144,1000,12594,0,1,ÀîÄª³î
,,30179,13,6,10530,234,468,312,1872,936,156,1000,13632,0,1,ÀîÄª³î
,,30179,14,6,11340,252,504,336,2016,1008,168,1000,14670,0,1,ÀîÄª³î
,,30179,15,6,12150,270,540,360,2160,1080,180,1000,15708,0,1,ÀîÄª³î
,,30179,16,6,12960,288,576,384,2304,1152,192,1000,16746,0,1,ÀîÄª³î
,,30179,17,6,13770,306,612,408,2448,1224,204,1000,17783,0,1,ÀîÄª³î
,,30179,18,6,14580,324,648,432,2592,1296,216,1000,18821,0,1,ÀîÄª³î
,,30179,19,6,15390,342,684,456,2736,1368,228,1000,19859,0,1,ÀîÄª³î
,,30179,20,6,16200,360,720,480,2880,1440,240,1000,20897,0,1,ÀîÄª³î
,,30179,21,6,17010,378,756,504,3024,1512,252,1000,21935,0,1,ÀîÄª³î
,,30179,22,6,17820,396,792,528,3168,1584,264,1000,22973,0,1,ÀîÄª³î
,,30179,23,6,18630,414,828,552,3312,1656,276,1000,24011,0,1,ÀîÄª³î
,,30179,24,6,19440,432,864,576,3456,1728,288,1000,25049,0,1,ÀîÄª³î
,,30179,25,6,20250,450,900,600,3600,1800,300,1000,26087,0,1,ÀîÄª³î
,,30179,26,6,21060,468,936,624,3744,1872,312,1000,27124,0,1,ÀîÄª³î
,,30179,27,6,21870,486,972,648,3888,1944,324,1000,28162,0,1,ÀîÄª³î
,,30179,28,6,22680,504,1008,672,4032,2016,336,1000,29200,0,1,ÀîÄª³î
,,30179,29,6,23490,522,1044,696,4176,2088,348,1000,30238,0,1,ÀîÄª³î
,,30179,30,6,24300,540,1080,720,4320,2160,360,1000,31276,0,1,ÀîÄª³î
,,30179,31,6,25110,558,1116,744,4464,2232,372,1000,32314,0,1,ÀîÄª³î
,,30179,32,6,25920,576,1152,768,4608,2304,384,1000,33352,0,1,ÀîÄª³î
,,30179,33,6,26730,594,1188,792,4752,2376,396,1000,34390,0,1,ÀîÄª³î
,,30179,34,6,27540,612,1224,816,4896,2448,408,1000,35427,0,1,ÀîÄª³î
,,30179,35,6,28350,630,1260,840,5040,2520,420,1000,36465,0,1,ÀîÄª³î
,,30179,36,6,29160,648,1296,864,5184,2592,432,1000,37503,0,1,ÀîÄª³î
,,30179,37,6,29970,666,1332,888,5328,2664,444,1000,38541,0,1,ÀîÄª³î
,,30179,38,6,30780,684,1368,912,5472,2736,456,1000,39579,0,1,ÀîÄª³î
,,30179,39,6,31590,702,1404,936,5616,2808,468,1000,40617,0,1,ÀîÄª³î
,,30179,40,6,32400,720,1440,960,5760,2880,480,1000,41655,0,1,ÀîÄª³î
,,30179,41,6,33210,738,1476,984,5904,2952,492,1000,42693,0,1,ÀîÄª³î
,,30179,42,6,34020,756,1512,1008,6048,3024,504,1000,43730,0,1,ÀîÄª³î
,,30179,43,6,34830,774,1548,1032,6192,3096,516,1000,44768,0,1,ÀîÄª³î
,,30179,44,6,35640,792,1584,1056,6336,3168,528,1000,45806,0,1,ÀîÄª³î
,,30179,45,6,36450,810,1620,1080,6480,3240,540,1000,46844,0,1,ÀîÄª³î
,,30179,46,6,37260,828,1656,1104,6624,3312,552,1000,47882,0,1,ÀîÄª³î
,,30179,47,6,38070,846,1692,1128,6768,3384,564,1000,48920,0,1,ÀîÄª³î
,,30179,48,6,38880,864,1728,1152,6912,3456,576,1000,49958,0,1,ÀîÄª³î
,,30179,49,6,39690,882,1764,1176,7056,3528,588,1000,50996,0,1,ÀîÄª³î
,,30179,50,6,40500,900,1800,1200,7200,3600,600,1000,52034,0,1,ÀîÄª³î
,,30179,51,6,41310,918,1836,1224,7344,3672,612,1000,53071,0,1,ÀîÄª³î
,,30179,52,6,42120,936,1872,1248,7488,3744,624,1000,54109,0,1,ÀîÄª³î
,,30179,53,6,42930,954,1908,1272,7632,3816,636,1000,55147,0,1,ÀîÄª³î
,,30179,54,6,43740,972,1944,1296,7776,3888,648,1000,56185,0,1,ÀîÄª³î
,,30179,55,6,44550,990,1980,1320,7920,3960,660,1000,57223,0,1,ÀîÄª³î
,,30179,56,6,45360,1008,2016,1344,8064,4032,672,1000,58261,0,1,ÀîÄª³î
,,30179,57,6,46170,1026,2052,1368,8208,4104,684,1000,59299,0,1,ÀîÄª³î
,,30179,58,6,46980,1044,2088,1392,8352,4176,696,1000,60337,0,1,ÀîÄª³î
,,30179,59,6,47790,1062,2124,1416,8496,4248,708,1000,61374,0,1,ÀîÄª³î
,,30179,60,6,48600,1080,2160,1440,8640,4320,720,1000,62412,0,1,ÀîÄª³î
,,30187,1,6,810,18,36,24,144,72,12,1000,1177,0,1,ÈÎÓ¯Ó¯
,,30187,2,6,1620,36,72,48,288,144,24,1000,2215,0,1,ÈÎÓ¯Ó¯
,,30187,3,6,2430,54,108,72,432,216,36,1000,3253,0,1,ÈÎÓ¯Ó¯
,,30187,4,6,3240,72,144,96,576,288,48,1000,4291,0,1,ÈÎÓ¯Ó¯
,,30187,5,6,4050,90,180,120,720,360,60,1000,5329,0,1,ÈÎÓ¯Ó¯
,,30187,6,6,4860,108,216,144,864,432,72,1000,6367,0,1,ÈÎÓ¯Ó¯
,,30187,7,6,5670,126,252,168,1008,504,84,1000,7405,0,1,ÈÎÓ¯Ó¯
,,30187,8,6,6480,144,288,192,1152,576,96,1000,8443,0,1,ÈÎÓ¯Ó¯
,,30187,9,6,7290,162,324,216,1296,648,108,1000,9480,0,1,ÈÎÓ¯Ó¯
,,30187,10,6,8100,180,360,240,1440,720,120,1000,10518,0,1,ÈÎÓ¯Ó¯
,,30187,11,6,8910,198,396,264,1584,792,132,1000,11556,0,1,ÈÎÓ¯Ó¯
,,30187,12,6,9720,216,432,288,1728,864,144,1000,12594,0,1,ÈÎÓ¯Ó¯
,,30187,13,6,10530,234,468,312,1872,936,156,1000,13632,0,1,ÈÎÓ¯Ó¯
,,30187,14,6,11340,252,504,336,2016,1008,168,1000,14670,0,1,ÈÎÓ¯Ó¯
,,30187,15,6,12150,270,540,360,2160,1080,180,1000,15708,0,1,ÈÎÓ¯Ó¯
,,30187,16,6,12960,288,576,384,2304,1152,192,1000,16746,0,1,ÈÎÓ¯Ó¯
,,30187,17,6,13770,306,612,408,2448,1224,204,1000,17783,0,1,ÈÎÓ¯Ó¯
,,30187,18,6,14580,324,648,432,2592,1296,216,1000,18821,0,1,ÈÎÓ¯Ó¯
,,30187,19,6,15390,342,684,456,2736,1368,228,1000,19859,0,1,ÈÎÓ¯Ó¯
,,30187,20,6,16200,360,720,480,2880,1440,240,1000,20897,0,1,ÈÎÓ¯Ó¯
,,30187,21,6,17010,378,756,504,3024,1512,252,1000,21935,0,1,ÈÎÓ¯Ó¯
,,30187,22,6,17820,396,792,528,3168,1584,264,1000,22973,0,1,ÈÎÓ¯Ó¯
,,30187,23,6,18630,414,828,552,3312,1656,276,1000,24011,0,1,ÈÎÓ¯Ó¯
,,30187,24,6,19440,432,864,576,3456,1728,288,1000,25049,0,1,ÈÎÓ¯Ó¯
,,30187,25,6,20250,450,900,600,3600,1800,300,1000,26087,0,1,ÈÎÓ¯Ó¯
,,30187,26,6,21060,468,936,624,3744,1872,312,1000,27124,0,1,ÈÎÓ¯Ó¯
,,30187,27,6,21870,486,972,648,3888,1944,324,1000,28162,0,1,ÈÎÓ¯Ó¯
,,30187,28,6,22680,504,1008,672,4032,2016,336,1000,29200,0,1,ÈÎÓ¯Ó¯
,,30187,29,6,23490,522,1044,696,4176,2088,348,1000,30238,0,1,ÈÎÓ¯Ó¯
,,30187,30,6,24300,540,1080,720,4320,2160,360,1000,31276,0,1,ÈÎÓ¯Ó¯
,,30187,31,6,25110,558,1116,744,4464,2232,372,1000,32314,0,1,ÈÎÓ¯Ó¯
,,30187,32,6,25920,576,1152,768,4608,2304,384,1000,33352,0,1,ÈÎÓ¯Ó¯
,,30187,33,6,26730,594,1188,792,4752,2376,396,1000,34390,0,1,ÈÎÓ¯Ó¯
